0	file:/Users/epr/mallet/mallet-2.0.8/my-data/46_Nixon1.txt	7.63510752631102E-5	0.0012620816432057534	9.142452583523106E-6	3.7073710565583426E-5	2.3473133450820256E-5	2.2808878468736314E-5	3.7836243081886185E-4	2.7361263513739696E-5	0.0012825879194823362	4.658066499881306E-5	1.4523927740092599E-5	7.449892507541095E-4	4.559413773025509E-5	0.30181870613659983	3.395548199086328E-5	0.006473172776181889	0.00501157086779044	2.8621399279401516E-5	3.637304530647202E-5	0.0027987025006352786	2.4264167262972058E-5	4.3333705682375064E-5	0.03209306808098243	6.122042421291606E-5	1.775118189289109E-5	1.3818786285869499E-5	5.807999889028158E-5	3.163151079902289E-5	8.933885534706619E-6	1.318210103663523E-4	0.02708476918717951	3.7377518569159854E-5	0.002769269928604543	2.689405438492447E-5	1.8102120580939307E-5	1.8340249455993233E-5	0.00148861085649265	0.0015119818425883894	2.6019420375136315E-5	2.9319670895475186E-5	0.016001994179106558	3.77086108022544E-5	2.8873055684616965E-5	0.24839797880314185	1.3344394678177987E-5	0.2846352818301715	4.260862441584708E-5	1.3566977297146138E-4	1.7820182169277356E-5	2.2620291645776482E-5	4.3299074462324354E-5	0.060993809192014595	0.0037169095716529767	4.107102130415184E-5	5.360677462995145E-5	6.199932604930716E-5	4.473492225001495E-6	5.232354751897663E-5	1.7832069396705245E-5	1.4135888562303095E-5
1	file:/Users/epr/mallet/mallet-2.0.8/my-data/6_Madison1.txt	0.02559315948790908	5.6127526605015656E-5	1.5776673494740717E-5	6.397624942412705E-5	4.050641323745966E-5	3.936014161353238E-5	0.11098567290090286	4.721596496303473E-5	9.151418269680185E-5	8.038192554354781E-5	2.5063216212858713E-5	0.1179836935438185	0.0043222469002851755	0.003118236832283914	5.8595278217998814E-5	0.0026832959874786167	0.03198783793982732	4.939051827378654E-5	6.276714640487476E-5	0.2679307583133039	4.187146075218353E-5	7.477881013024278E-5	2.1502773283022466E-4	1.0564502634199026E-4	3.0632327410111136E-5	2.3846388847416965E-5	1.0022575131735272E-4	5.4584917281489546E-5	1.5416759762525184E-5	2.2747692933566696E-4	5.959139156048854E-5	6.450051571194489E-5	0.019631276525457066	4.640972551998152E-5	3.123792476458774E-5	0.00215343253963465	0.002568821356091807	0.04504482525417927	4.490041332243265E-5	0.029755567119507706	3.0653653671631E-5	6.507186503100959E-5	4.982478915478621E-5	4.767246223848015E-5	2.3027754959538493E-5	0.13896478795949727	0.050996336080149834	0.012964820673237478	3.075139773852114E-5	3.903470675849032E-5	7.471904876462746E-5	0.13071537237962463	4.87340178728268E-5	7.087420878495235E-5	9.25065317776014E-5	1.0698913831248526E-4	7.719681952992147E-6	9.029213088632024E-5	3.0771910932784296E-5	2.4393596397472862E-5
2	file:/Users/epr/mallet/mallet-2.0.8/my-data/5_Jefferson2.txt	0.22221652876952522	3.060620566808297E-5	8.602982225393093E-6	3.4886095400691156E-5	0.011592123620632597	2.1462990839168606E-5	0.09175931733816677	2.5746752473972435E-5	4.990246438036597E-5	4.383207124902079E-5	1.366691170114446E-5	0.1453264741677059	4.290375617396472E-5	0.00979939196678244	3.1951864705157954E-5	3.0619131056543197E-4	8.783796819447413E-5	2.6932531179908377E-5	3.4226774423631946E-5	0.13337496090253612	2.283240714351866E-5	4.077670584999936E-5	1.1725410709181947E-4	0.00237161509366049	1.6703734682691978E-5	1.3003378656630545E-5	5.4652861859459076E-5	2.9765024503026544E-5	8.40672213026231E-6	1.2404262409399034E-4	3.2495042922211934E-5	3.517197655028668E-5	0.03615896627036776	2.5307112038977705E-5	1.703396546791068E-5	1.7258043029235295E-5	0.011813804139197425	0.034975867210528026	2.448408771687264E-5	2.75895997560588E-5	1.671536384195997E-5	3.5483531963919514E-5	2.716933804996824E-5	2.5995679343626327E-5	1.2556979560593558E-5	0.13015633282903358	0.0023541015237104174	0.0012846678391284123	1.6768663447252166E-5	2.128553199308273E-5	4.0744118120632634E-5	0.16499606723494067	2.657454308550414E-5	3.864753609935596E-5	5.044358995454671E-5	5.834092056980614E-5	4.2095240577437555E-6	4.923608245849966E-5	1.6779849242894753E-5	1.330176962151304E-5
3	file:/Users/epr/mallet/mallet-2.0.8/my-data/57_Obama2.txt	0.001207886437014454	3.0084094601115514E-5	8.456224006569316E-6	3.4290973722116737E-5	2.171125010305938E-5	2.109685381555718E-5	3.4996270874192777E-4	2.530753878799923E-5	4.90511785592977E-5	0.03984740276731619	1.3433767941744194E-5	6.890706765290457E-4	0.0011794381020454959	0.31555684297003395	3.140679804927363E-5	0.012810896643468751	8.633954085618777E-5	2.6473089302565826E-5	0.0034454416224194433	3.1410060753905177E-4	2.244290925591969E-5	0.020510873430217704	0.03423324109324851	5.662524538050395E-5	0.0011536850265534667	1.2781554103197736E-5	5.372053903814235E-5	2.9257263140179993E-5	8.263311911147583E-6	1.219265817620036E-4	3.194071019259292E-5	3.457197802700763E-5	0.0025614097133126305	2.4875398176376478E-5	1.6743383159813203E-5	1.6963638183450676E-5	2.3961012211787329E-4	0.008222090577420712	2.4066413820924406E-5	2.7118948950073313E-5	1.6430216556964235E-5	0.004583943181714897	0.09328253759995513	2.5552219215773936E-5	1.2342770126488273E-5	0.2587216144678044	3.941043930832556E-5	1.2548645789366278E-4	1.648260692463025E-5	2.092242223879301E-5	4.004906446990207E-5	0.09394542593159799	2.6121208124777062E-5	3.7988248027932566E-5	4.958307307576542E-5	0.030763534184076964	4.137713813734785E-6	0.0751079680555275	1.649360190185643E-5	1.3074854818516538E-5
4	file:/Users/epr/mallet/mallet-2.0.8/my-data/24_Garfield1.txt	4.938866782418819E-5	0.015928122054353358	5.913912177268011E-6	0.003205398114624851	1.5183896059097585E-5	1.4754214243253443E-5	0.009788998103860877	1.7698982630871764E-5	3.4304242882617924E-5	8.254854257640445E-4	9.394988088720802E-6	0.11660360848232866	2.949315010076683E-5	0.019462021180521642	2.196453704257415E-5	2.1048381511026775E-4	6.0382087992521105E-5	1.8514117539308618E-5	2.352836873881527E-5	0.0010150223162553105	1.5695586379783123E-5	2.8030960771183993E-5	0.004852728269049212	3.960121301616403E-5	1.1482578640491423E-5	8.938858336367251E-6	3.756978880174695E-5	2.0461246606502925E-5	5.778997918921664E-6	0.09632311957997564	2.2337931778039325E-5	2.4178125093106427E-5	0.07098714673685344	1.7396762440940367E-5	1.1709587811363495E-5	1.1863624514433587E-5	0.028800321414584686	1.8269063076425886E-4	1.6830994265072434E-5	1.896580344914654E-5	1.149057282492707E-5	0.0564945353775443	1.8676904697972514E-5	1.7870101390288716E-5	8.631992068274509E-6	0.1348080101203154	0.15114484623453453	8.775972477113196E-5	1.1527212350212928E-5	1.4632224449094218E-5	2.8008559124350114E-5	0.2868097579749237	1.826802727719402E-5	8.219214423973724E-4	3.467622657835692E-5	8.354591835178471E-4	2.8937355597588647E-6	3.384615473839228E-5	1.1534901755041393E-5	9.143979992389817E-6
5	file:/Users/epr/mallet/mallet-2.0.8/my-data/4_jefferson1.txt	0.001577445360079322	0.0074653812747066586	1.104344822011982E-5	4.478246938864148E-5	2.835391613572932E-5	2.755154221772604E-5	0.05986577795938401	3.305050740931462E-5	6.405863304172574E-5	5.626621054619765E-5	1.7543896726305527E-5	0.18506699675739213	5.507455407234391E-5	0.005153158782357048	0.05944975826759079	0.003363487784979982	0.0105092854774309	3.457266395880417E-5	4.393611438292026E-5	0.15041727583108286	0.02973368063103699	5.234410903609054E-5	1.5051637052588768E-4	0.006014824263845257	2.1442195766305868E-5	1.6692134787544453E-5	7.015660781499751E-5	3.820866976797128E-5	1.0791513700035006E-5	1.5923063193440192E-4	4.171313092601693E-5	4.514944837220229E-5	0.013741615802343244	3.2486151206763785E-5	2.186610534576401E-5	2.215374850030581E-5	3.1292004263009705E-4	0.0359863960129963	3.1429654023933535E-5	0.041621535808947126	2.1457123847621735E-5	4.5549384811452E-5	3.487664743094894E-5	3.337004904308729E-5	1.6119102648986536E-5	0.19381259174395116	5.1468261187919914E-5	0.04026478079134062	2.152554331145136E-5	2.7323742423816553E-5	5.230227692573113E-5	0.13011459371822828	0.013401080163396875	4.96109433410979E-5	6.475326335740963E-5	7.489088301555084E-5	5.403668140313714E-6	0.010459733134399674	2.1539902257191724E-5	1.707517233007301E-5
6	file:/Users/epr/mallet/mallet-2.0.8/my-data/33_Wilson2.txt	1.1408464077137647E-4	4.859988088697961E-5	1.3660756121197927E-5	5.539595791364206E-5	3.507382166246028E-5	3.408128435043819E-5	0.05200742366289912	4.088350960689283E-5	7.924059098190186E-5	6.960135682396863E-5	2.170181720568996E-5	0.0268342064882914	6.812727661413848E-5	0.0761887005722792	5.0736665486337244E-5	0.16399849873295733	0.05341876576386868	4.276641872969535E-5	0.1029384894891606	0.015205153716115711	3.625579333720568E-5	6.474971346546208E-5	0.0020234056899710597	9.14762507290627E-5	2.6524016885670612E-5	2.0648186864259566E-5	8.678379166980973E-5	4.7264161429642725E-5	1.3349112876371599E-5	1.96968445590855E-4	5.15991832690219E-5	5.58499112709726E-5	0.0023006576747295468	4.018540043891696E-5	0.011050349158431609	2.7404208305306693E-5	0.0022242991893185425	0.022468605117055493	3.8878512402707195E-5	4.380978408121258E-5	2.654248293668554E-5	5.634463303284194E-5	4.314244657852241E-5	4.127878291668973E-5	1.9939345555058112E-5	0.24525801367939917	6.366628883081431E-5	2.02719310234281E-4	2.6627117879566583E-5	3.3799495785215677E-5	6.469796710451897E-5	0.21974281559159548	4.2197966078763E-5	6.136878485929583E-5	8.009984935372636E-5	9.264009466832126E-5	6.684342711928057E-6	0.0019153992310458284	2.664487990932458E-5	2.1122004674552956E-5
7	file:/Users/epr/mallet/mallet-2.0.8/my-data/.DS_Store	0.002360940101463717	0.0010057568392783905	2.8270437391730055E-4	0.0011463991788290564	7.258399685934356E-4	0.6850748866993691	0.011699783306642507	8.460693452409756E-4	0.001639855178119601	0.0014403747369577682	4.491112052342443E-4	0.023036676185680442	0.0014098691837419208	0.017855580420748245	0.0010499768185385544	0.010061815831354104	0.0028864615959905597	8.850354639523008E-4	0.0011247330961676395	0.01050085895695146	7.503004420351927E-4	0.0013399717441828448	0.003853111405575443	0.0018930677014673126	5.489048718027966E-4	4.273067089551444E-4	0.0017959589698049287	9.781146114569287E-4	2.7625503043788137E-4	0.004076190263423249	0.0010678263100003067	0.0011557935782702882	0.009590740280074658	8.316222301978853E-4	5.597566537706719E-4	5.671201127461199E-4	0.008010529227342795	0.008733210579164461	8.045766581388554E-4	9.066275300027279E-4	5.492870200048863E-4	0.001166031664999288	8.9281722336847E-4	8.542493824644608E-4	4.1263749615706507E-4	0.056814988179443755	0.001317550665853996	0.04221573492044434	5.510385093314239E-4	6.994682585579989E-4	0.0013389008720844679	0.06107471057838496	8.732715433202581E-4	0.0012700046577064114	0.0016576372172603848	0.0019171530280236498	1.3833003859076162E-4	0.0016179570642940297	5.514060880699421E-4	4.371121960176067E-4
8	file:/Users/epr/mallet/mallet-2.0.8/my-data/31_Taft1.txt	2.805602752271778E-5	1.1951824422170676E-5	3.3594929793005487E-6	1.362313550153545E-5	0.004074948857646862	8.381368826515768E-6	0.05300123757808764	1.005419189647892E-5	0.0036339967671067137	1.711656862368542E-5	5.3369741684683535E-6	0.07708208525986976	1.6754058520151265E-5	0.002923067513221081	1.2477308721585137E-5	0.02271025428023726	3.430101675606766E-5	1.0517242398412726E-5	1.3365668481901478E-5	0.0019320408942611552	8.916130417284196E-6	1.5923438341849773E-5	4.578811617283368E-5	2.2496106318752887E-5	6.522863575024844E-6	5.077862322578592E-6	2.13421231039619E-5	0.027120446014734286	3.2828527637991623E-6	0.003662948744399769	1.2689421609754965E-5	1.3734773034871937E-5	0.043036273300413985	9.882510854244296E-6	6.651819787582919E-6	6.739322815529072E-6	0.22509842062831453	0.011850936844885663	9.561117137569586E-6	1.0773829848050924E-5	6.527404800136372E-6	0.2711020831798126	1.0609716263471758E-5	1.0151398661418306E-5	4.903542000879468E-6	0.056248242481084766	1.5656999396493558E-5	0.007278872703713528	6.548218472080282E-6	8.312070560877073E-6	0.0013713518464426745	0.18596939764940731	1.0377446864920356E-5	1.5091990520428896E-5	1.969838851960107E-5	2.2782322213997034E-5	1.643833050874486E-6	0.0013746679865701441	6.552586562231421E-6	5.194384980111301E-6
9	file:/Users/epr/mallet/mallet-2.0.8/my-data/59_Biden1.txt	6.97476580152652E-5	0.002276142199637808	8.351744281516903E-6	0.0011570821987493137	2.144299970671822E-5	2.083619450894373E-5	0.0025920685970883322	2.4994854936167808E-5	4.844513339713183E-5	4.2552017522542765E-5	1.326778884990829E-5	6.805569575488597E-4	4.1650812577975856E-5	0.36444912375225846	3.101875562958186E-5	2.9724942584641523E-4	0.006824562199329332	2.6146004649951214E-5	3.322722982311819E-5	0.00143343468271006	2.2165618944474167E-5	3.9585879754188154E-5	0.010222763988902386	5.5925619866351964E-5	1.6215925705899494E-5	1.262363335069553E-5	5.3056802227952337E-5	2.8895779006564635E-5	8.161215685240095E-6	1.2042013447191546E-4	3.154607109406521E-5	0.0067734342435785385	2.8333275916367254E-4	2.4568053579069447E-5	1.653651256749854E-5	1.675404626016214E-5	2.366496518584286E-4	2.5799933868428973E-4	2.376906451974052E-5	2.678388446646775E-5	1.6227215251997662E-5	3.44472855346561E-5	0.1258264449744491	0.022489534561987354	1.2190270709703806E-5	0.24990894025274668	3.8923508988134206E-5	1.239360270384317E-4	1.6278958317604876E-5	2.0663918097790902E-5	3.955424370342627E-5	0.05459538932034605	0.06292583301036178	3.751888939858478E-5	4.897045616327762E-5	0.08542096974540192	4.086590853738841E-6	4.7798212218005605E-5	1.6289817447886053E-5	1.2913310228936415E-5
